Index,RSSI1,RSSI2,RSSI3,RSSI4,RSSI5,RSSI6,RSSI7,RSSI8,RSSI9,RSSI10,RSSI11,RSSI12,RSSI13,RSSI14,RSSI15,RSSI16,RSSI17,RSSI18,X,Y,Z,Direction
205,100,-62,-77,-80,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,31.2,1,East
205,-83,-54,-81,-81,-71,100,-88,100,100,100,100,100,100,100,100,100,100,100,1.2,31.2,1,North
206,100,-63,-74,-76,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,32.4,1,West
206,100,-57,-71,-80,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,32.4,1,East
206,100,-56,-75,-81,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,32.4,1,North
206,100,-76,-67,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,32.4,1,South
206,100,-69,-67,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,1.2,32.4,1,South
206,100,-62,-77,-80,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,32.4,1,East
206,-86,-62,-74,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,32.4,1,West
206,100,-58,-75,-83,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,32.4,1,North
207,100,-56,-75,-81,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,33.6,1,North
207,100,-67,-66,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,33.6,1,East
207,100,-76,-67,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,33.6,1,South
207,100,-72,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,33.6,1,West
207,-86,-62,-74,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,33.6,1,West
207,100,-65,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,33.6,1,East
207,100,-70,-70,-83,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,33.6,1,South
207,100,-58,-75,-83,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,33.6,1,North
208,100,-65,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,34.8,1,East
208,-86,-72,-76,100,-76,100,-86,100,100,100,100,100,100,100,100,100,100,100,1.2,34.8,1,West
208,100,-63,-78,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,34.8,1,East
208,100,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,34.8,1,South
208,100,-72,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,34.8,1,West
208,100,-67,-62,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,1.2,34.8,1,North
208,100,-58,-75,-83,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,34.8,1,North
208,100,-73,-78,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,34.8,1,South
209,100,-69,-70,100,-86,100,-86,100,100,100,100,100,100,100,100,100,100,100,2.4,16.8,1,West
209,100,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,16.8,1,South
209,100,-63,-78,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,16.8,1,East
209,100,-64,-79,-86,-80,100,-84,100,100,100,100,100,100,100,100,100,100,100,2.4,16.8,1,North
209,-86,-72,-76,100,-76,100,-86,100,100,100,100,100,100,100,100,100,100,100,2.4,16.8,1,West
209,100,-68,-71,100,-79,100,-87,100,100,100,100,100,100,100,100,100,100,100,2.4,16.8,1,East
209,100,-73,-78,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,16.8,1,South
209,100,-72,-70,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,16.8,1,North
210,-69,-73,100,100,100,100,-60,100,100,100,100,100,100,100,100,100,100,100,2.4,18,1,East
210,-74,-69,100,100,-69,100,-71,100,100,100,100,100,100,100,100,100,100,100,2.4,18,1,North
210,100,-71,100,100,-69,100,-77,100,100,100,100,100,100,100,100,100,100,100,2.4,18,1,South
210,-80,-72,-76,100,-72,100,-72,100,100,100,100,100,100,100,100,100,100,100,2.4,18,1,West
210,-76,-73,-78,100,-67,-81,-66,100,100,100,100,100,100,100,100,100,100,100,2.4,18,1,South
210,-78,-86,100,-90,-69,100,-69,100,100,100,100,100,100,100,100,100,100,100,2.4,18,1,East
210,100,-72,-70,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,18,1,North
210,-80,-86,100,100,-80,100,-80,100,100,100,100,100,100,100,100,100,100,100,2.4,18,1,West
211,-80,-72,-76,100,-72,100,-72,100,100,100,100,100,100,100,100,100,100,100,2.4,19.2,1,West
211,-76,-73,-78,100,-67,-81,-66,100,100,100,100,100,100,100,100,100,100,100,2.4,19.2,1,South
211,100,-71,100,100,-69,100,-77,100,100,100,100,100,100,100,100,100,100,100,2.4,19.2,1,South
211,-80,-86,100,100,-80,100,-80,100,100,100,100,100,100,100,100,100,100,100,2.4,19.2,1,West
211,-74,-69,100,100,-69,100,-71,100,100,100,100,100,100,100,100,100,100,100,2.4,19.2,1,North
211,-69,-73,100,100,100,100,-60,100,100,100,100,100,100,100,100,100,100,100,2.4,19.2,1,East
211,100,-72,-70,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,19.2,1,North
211,-78,-86,100,-90,-69,100,-69,100,100,100,100,100,100,100,100,100,100,100,2.4,19.2,1,East
212,-74,-70,100,100,-72,100,-70,100,100,100,100,100,100,100,100,100,100,100,2.4,20.4,1,West
212,-73,-71,-85,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,20.4,1,North
212,-72,-63,100,100,-68,100,-81,100,100,100,100,100,100,100,100,100,100,100,2.4,20.4,1,East
212,100,100,100,100,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,20.4,1,West
212,-61,-64,100,100,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,20.4,1,South
212,-67,-69,100,-87,-64,100,-77,100,100,100,100,100,100,100,100,100,100,100,2.4,20.4,1,North
212,-75,100,100,-88,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,2.4,20.4,1,East
212,-67,-64,-87,100,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,2.4,20.4,1,South
213,100,-63,100,100,-65,100,-81,100,100,100,100,100,100,100,100,100,100,100,2.4,21.6,1,East
213,-73,-71,-85,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,21.6,1,North
213,-61,-64,100,100,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,21.6,1,South
213,-69,-61,100,-87,-65,100,-77,100,100,100,100,100,100,100,100,100,100,100,2.4,21.6,1,East
213,100,100,100,100,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,21.6,1,West
213,-67,-64,-87,100,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,2.4,21.6,1,South
213,-73,-64,-84,100,-66,100,-81,100,100,100,100,100,100,100,100,100,100,100,2.4,21.6,1,North
213,-74,-70,100,100,-72,100,-70,100,100,100,100,100,100,100,100,100,100,100,2.4,21.6,1,West
214,-73,-64,-84,100,-66,100,-81,100,100,100,100,100,100,100,100,100,100,100,2.4,22.8,1,North
214,-71,-57,-76,-83,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,22.8,1,South
214,-71,-60,100,100,-66,100,-71,100,100,100,100,100,100,100,100,100,100,100,2.4,22.8,1,East
214,-86,-67,100,100,-67,-86,-72,100,100,100,100,100,100,100,100,100,100,100,2.4,22.8,1,West
214,-73,-71,-85,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,22.8,1,North
214,100,-63,100,100,-65,100,-81,100,100,100,100,100,100,100,100,100,100,100,2.4,22.8,1,East
214,-72,-59,-76,-84,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,22.8,1,South
214,-86,-76,100,100,-76,100,-86,100,100,100,100,100,100,100,100,100,100,100,2.4,22.8,1,West
215,-86,-67,100,100,-67,-86,-72,100,100,100,100,100,100,100,100,100,100,100,2.4,24,1,West
215,-77,100,-79,100,-70,100,-82,100,100,100,100,100,100,100,100,100,100,100,2.4,24,1,East
215,-71,-57,-76,-83,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,24,1,South
215,-86,-76,100,100,-76,100,-86,100,100,100,100,100,100,100,100,100,100,100,2.4,24,1,West
215,100,100,100,100,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,24,1,East
215,-72,-59,-76,-84,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,24,1,South
215,-73,-64,-84,100,-66,100,-81,100,100,100,100,100,100,100,100,100,100,100,2.4,24,1,North
215,-82,-64,100,100,-62,100,-81,100,100,100,100,100,100,100,100,100,100,100,2.4,24,1,North
216,100,100,100,100,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,25.2,1,East
216,-77,100,-79,100,-70,100,-82,100,100,100,100,100,100,100,100,100,100,100,2.4,25.2,1,East
216,100,-62,-76,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,2.4,25.2,1,West
216,-85,-53,100,-80,-71,100,-81,100,100,100,100,100,100,100,100,100,100,100,2.4,25.2,1,South
216,-82,-64,100,100,-62,100,-81,100,100,100,100,100,100,100,100,100,100,100,2.4,25.2,1,North
216,-78,-63,-84,100,-74,100,-76,100,100,100,100,100,100,100,100,100,100,100,2.4,25.2,1,North
216,100,-56,-77,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,25.2,1,South
216,100,-65,-80,-86,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,25.2,1,West
217,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,2.4,26.4,1,East
217,100,-56,-77,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,26.4,1,South
217,100,-65,-80,-86,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,26.4,1,West
217,100,-62,-76,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,2.4,26.4,1,West
217,100,-55,100,-82,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,26.4,1,North
217,100,100,100,-79,-74,100,-84,100,100,100,100,100,100,100,100,100,100,100,2.4,26.4,1,East
217,-85,-53,100,-80,-71,100,-81,100,100,100,100,100,100,100,100,100,100,100,2.4,26.4,1,South
217,-78,-63,-84,100,-74,100,-76,100,100,100,100,100,100,100,100,100,100,100,2.4,26.4,1,North
218,100,-59,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,2.4,27.6,1,East
218,-79,-49,-78,-84,-69,100,-80,100,100,100,100,100,100,100,100,100,100,100,2.4,27.6,1,South
218,-78,-63,-84,100,-74,100,-76,100,100,100,100,100,100,100,100,100,100,100,2.4,27.6,1,North
218,100,-55,100,-82,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,27.6,1,North
218,100,-48,-72,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,2.4,27.6,1,West
218,100,-57,100,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,27.6,1,West
218,-83,-47,100,-78,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,27.6,1,South
218,100,-40,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,27.6,1,East
219,-79,-49,-78,-84,-69,100,-80,100,100,100,100,100,100,100,100,100,100,100,2.4,28.8,1,South
219,100,-48,-72,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,2.4,28.8,1,West
219,100,-57,-79,-79,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,28.8,1,North
219,100,-56,-71,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,28.8,1,East
219,-83,-47,100,-78,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,28.8,1,South
219,100,-57,100,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,28.8,1,West
219,-81,-54,-78,100,-62,-80,-77,100,100,100,100,100,100,100,100,100,100,100,2.4,28.8,1,North
219,100,-40,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,28.8,1,East
220,100,-58,-71,-77,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,30,1,South
220,100,-59,-80,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,30,1,West
220,100,-62,-80,100,-74,-66,100,100,100,100,100,100,100,100,100,100,100,100,2.4,30,1,West
220,100,-64,-71,-78,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,30,1,South
220,100,-57,-79,-79,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,30,1,North
220,100,100,-73,-81,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,30,1,East
220,-81,-54,-78,100,-62,-80,-77,100,100,100,100,100,100,100,100,100,100,100,2.4,30,1,North
220,100,100,100,-69,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,30,1,East
221,100,-59,-80,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,32.4,1,West
221,100,100,-75,-84,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,32.4,1,East
221,100,-57,-78,100,-73,100,-83,100,100,100,100,100,100,100,100,100,100,100,2.4,32.4,1,East
221,100,-64,-71,-78,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,32.4,1,South
221,100,-62,-80,100,-74,-66,100,100,100,100,100,100,100,100,100,100,100,100,2.4,32.4,1,West
221,100,-57,-79,-79,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,32.4,1,North
221,100,-58,-71,-77,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,32.4,1,South
221,100,-55,-74,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,32.4,1,North
222,100,-55,-74,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,33.6,1,North
222,100,-66,-65,-77,-81,100,-85,100,100,100,100,100,100,100,100,100,100,100,2.4,33.6,1,South
222,100,-72,-62,-83,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,33.6,1,North
222,100,-67,-63,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,33.6,1,East
222,100,-73,-70,-78,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,33.6,1,South
222,100,-80,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,33.6,1,West
222,100,-86,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,33.6,1,West
222,100,100,-75,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,33.6,1,East
223,100,100,100,100,100,-83,-86,100,100,100,100,100,100,100,100,100,100,100,2.4,34.8,1,East
223,100,-73,-70,-78,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,34.8,1,South
223,100,-72,-62,-83,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,34.8,1,North
223,100,-86,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,34.8,1,West
223,100,-66,-65,-77,-81,100,-85,100,100,100,100,100,100,100,100,100,100,100,2.4,34.8,1,South
223,100,-80,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,34.8,1,West
223,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,34.8,1,East
223,100,-66,-67,-75,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,34.8,1,North
224,100,100,100,-80,100,-81,-87,100,100,100,100,100,100,100,100,100,100,100,2.4,36,1,East
224,100,-75,-63,-76,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,36,1,North
224,100,-86,-69,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,36,1,West
224,100,-71,-61,-82,-83,100,-86,100,100,100,100,100,100,100,100,100,100,100,2.4,36,1,South
224,100,-66,-67,-75,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,36,1,North
224,100,-86,-69,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,36,1,West
224,100,-71,-63,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,36,1,South
224,100,-80,-65,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.4,36,1,East
225,100,-77,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,33.6,1,East
225,100,-74,-64,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,33.6,1,North
225,100,-71,-63,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,33.6,1,South
225,100,-71,-61,-82,-83,100,-86,100,100,100,100,100,100,100,100,100,100,100,3.6,33.6,1,South
225,100,-85,-65,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,33.6,1,North
225,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,33.6,1,East
225,100,-86,-69,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,33.6,1,West
225,100,100,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,33.6,1,West
226,100,-70,-68,-76,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,34.8,1,East
226,100,-86,-74,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,34.8,1,West
226,100,-73,-61,100,100,100,-83,100,100,100,100,100,100,-87,100,100,100,100,3.6,34.8,1,South
226,100,100,-69,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,34.8,1,West
226,100,-77,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,34.8,1,East
226,100,-75,-62,-78,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,34.8,1,North
226,100,-74,-64,-78,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,34.8,1,South
226,100,-69,-61,-86,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,34.8,1,North
227,100,-69,-61,-86,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,36,1,North
227,100,-74,-64,-78,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,36,1,South
227,100,-86,-74,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,36,1,West
227,100,100,-69,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,36,1,West
227,100,-70,-68,-76,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,36,1,East
227,100,-73,-61,100,100,100,-83,100,100,100,100,100,100,-87,100,100,100,100,3.6,36,1,South
227,100,-68,-74,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,36,1,East
227,100,-75,-62,-78,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,3.6,36,1,North
228,100,100,-82,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,14.4,34.8,1,East
228,-86,-86,-86,-80,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,14.4,34.8,1,West
228,100,100,100,-39,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,14.4,34.8,1,South
228,100,100,-85,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,14.4,34.8,1,East
228,-86,-77,-81,-60,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,14.4,34.8,1,North
228,100,-87,-87,-44,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,14.4,34.8,1,South
228,100,-86,-67,-72,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,14.4,34.8,1,West
228,-87,-77,-80,-69,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,14.4,34.8,1,North
229,100,-86,100,-80,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,15.6,34.8,1,West
229,100,100,100,-64,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,15.6,34.8,1,South
229,100,-85,100,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,15.6,34.8,1,East
229,100,-86,-76,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,15.6,34.8,1,West
229,100,-87,-82,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,15.6,34.8,1,South
229,100,-83,-70,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,15.6,34.8,1,North
229,100,-86,-71,-75,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,15.6,34.8,1,North
229,100,100,-78,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,15.6,34.8,1,East
230,100,-86,-76,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,16.8,34.8,1,West
230,100,-86,-71,-75,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,16.8,34.8,1,North
230,100,100,-79,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,16.8,34.8,1,East
230,100,-86,100,-80,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,16.8,34.8,1,West
230,100,-83,-70,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,16.8,34.8,1,North
230,100,-84,-87,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,16.8,34.8,1,East
230,100,100,-83,-68,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,16.8,34.8,1,South
230,100,100,-86,-68,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,16.8,34.8,1,South
231,100,100,-86,-69,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,18,34.8,1,South
231,100,100,-79,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,18,34.8,1,North
231,100,100,-80,-70,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,18,34.8,1,West
231,100,100,-74,-74,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,18,34.8,1,West
231,100,100,-81,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,18,34.8,1,South
231,100,100,-79,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,18,34.8,1,East
231,100,100,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,18,34.8,1,East
231,100,100,100,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,18,34.8,1,North
232,100,-82,-83,-75,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,4.8,33.6,1,North
232,100,100,-79,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4.8,33.6,1,East
232,100,100,-74,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4.8,33.6,1,West
232,100,100,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4.8,33.6,1,East
232,100,-81,-79,-78,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,4.8,33.6,1,North
232,100,-83,100,-76,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,4.8,33.6,1,South
232,100,100,-83,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4.8,33.6,1,South
232,100,-86,-80,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4.8,33.6,1,West
233,100,-79,-56,-80,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,6,33.6,1,South
233,100,-72,-61,-70,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,6,33.6,1,North
233,100,-74,-59,-86,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,6,33.6,1,East
233,100,-72,-64,-76,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,6,33.6,1,West
233,100,-80,-70,-73,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,6,33.6,1,North
233,100,-80,-56,-71,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,6,33.6,1,South
233,100,-76,-69,-72,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,6,33.6,1,West
233,100,-72,-66,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,6,33.6,1,East
234,100,-72,-64,-76,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,7.2,33.6,1,West
234,100,-80,-70,-73,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,7.2,33.6,1,North
234,100,-72,-66,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,7.2,33.6,1,East
234,100,-79,-56,-80,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,7.2,33.6,1,South
234,100,-76,-69,-72,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,7.2,33.6,1,West
234,100,-80,-56,-71,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,7.2,33.6,1,South
234,100,-74,-62,100,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,7.2,33.6,1,East
234,100,-72,-61,-70,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,7.2,33.6,1,North
235,100,-76,-56,-68,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,8.4,33.6,1,North
235,-86,-76,-62,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,8.4,33.6,1,West
235,100,-74,-62,100,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,8.4,33.6,1,East
235,100,-80,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,8.4,33.6,1,East
235,100,-81,-64,-72,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,8.4,33.6,1,South
235,100,-72,-60,-73,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,8.4,33.6,1,North
235,100,-74,-62,-70,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,8.4,33.6,1,South
235,100,-70,-66,-80,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,8.4,33.6,1,West
236,100,100,100,-76,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,9.6,33.6,1,East
236,100,-70,-66,-80,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,9.6,33.6,1,West
236,100,-80,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9.6,33.6,1,East
236,100,-72,-60,-73,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,9.6,33.6,1,North
236,100,-76,-56,-68,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,9.6,33.6,1,North
236,100,-74,-62,-70,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,9.6,33.6,1,South
236,100,-81,-64,-72,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,9.6,33.6,1,South
236,-86,-76,-62,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9.6,33.6,1,West
237,100,-78,-59,-74,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,10.8,33.6,1,North
237,100,100,-58,-75,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,10.8,33.6,1,South
237,-86,-76,-62,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10.8,33.6,1,West
237,100,-86,-72,-86,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,10.8,33.6,1,West
237,100,100,100,-76,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,10.8,33.6,1,East
237,100,100,-56,-74,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,10.8,33.6,1,South
237,100,-72,-60,-73,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,10.8,33.6,1,North
237,100,-77,-65,-72,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,10.8,33.6,1,East
238,100,100,-56,-74,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,12,33.6,1,South
238,100,-86,-72,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,12,33.6,1,West
238,100,100,-61,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,12,33.6,1,East
